strategy_date,training_date,analysis_window,learned_rule,fast_score,fast_level,next_session_plan,fit_reasons,rank,code,name,push_level,emotion_score,day_return_pct,pre5_return_pct,market_regime,market_1d_pct,market_5d_pct,market_price_date,market_lag_days,market_source,relative_1d_pct,relative_5d_pct,market_adjustment,close_position,volume_ratio_5,dist_ma20_pct,consecutive_days,rank_change,capture_type,snapshot_time,reasons,risks
2026-05-20,2026-05-13,2026-05-13 -> 2026-05-20,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top20、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送15只: 站上20日线且不过热、持续霸榜、人气排名明显上升、人气Top20。,67.53,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；相对大盘偏强,9,002131,利欧股份,普通观察,74.5,8.12,,震荡,0.42,-1.16,2026-05-19,1,common_index_cache,7.7,11.67,4.0,0.847,,0.0,2,28.0,intraday_0950,2026-05-20 09:50:00,人气Top10；当日强涨；收盘承接较强；站上20日线且不过热；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控,-
2026-05-20,2026-05-13,2026-05-13 -> 2026-05-20,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top20、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送15只: 站上20日线且不过热、持续霸榜、人气排名明显上升、人气Top20。,65.12,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；相对大盘偏强,36,603986,兆易创新,观察池,62.5,10.0,,震荡,0.42,-1.16,2026-05-19,1,common_index_cache,9.58,15.73,4.0,1.0,,0.0,3,-20.0,intraday_0950,2026-05-20 09:50:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控,人气排名明显回落；涨停封板不可买
2026-05-20,2026-05-13,2026-05-13 -> 2026-05-20,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top20、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送15只: 站上20日线且不过热、持续霸榜、人气排名明显上升、人气Top20。,63.33,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；相对大盘偏强,24,301139,*ST元道,观察池,58.5,16.94,,震荡,0.42,-1.16,2026-05-19,1,common_index_cache,16.52,-49.46,4.0,0.907,,0.0,1,,intraday_0950,2026-05-20 09:50:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,涨停封板不可买
2026-05-20,2026-05-13,2026-05-13 -> 2026-05-20,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top20、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送15只: 站上20日线且不过热、持续霸榜、人气排名明显上升、人气Top20。,63.33,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；相对大盘偏强,39,002272,川润股份,观察池,58.5,10.01,,震荡,0.42,-1.16,2026-05-19,1,common_index_cache,9.59,25.17,4.0,1.0,,0.0,1,,intraday_0950,2026-05-20 09:50:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,涨停封板不可买
2026-05-20,2026-05-13,2026-05-13 -> 2026-05-20,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top20、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送15只: 站上20日线且不过热、持续霸榜、人气排名明显上升、人气Top20。,63.33,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；相对大盘偏强,43,600863,华能蒙电,观察池,58.5,9.94,,震荡,0.42,-1.16,2026-05-19,1,common_index_cache,9.52,12.1,4.0,1.0,,0.0,1,,intraday_0950,2026-05-20 09:50:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,涨停封板不可买
2026-05-20,2026-05-13,2026-05-13 -> 2026-05-20,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top20、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送15只: 站上20日线且不过热、持续霸榜、人气排名明显上升、人气Top20。,58.23,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；收盘承接不弱于近期胜出样本；风险项扣分；相对大盘偏强,32,603082,北自科技,观察池,60.5,9.99,,震荡,0.42,-1.16,2026-05-19,1,common_index_cache,9.57,49.05,4.0,1.0,,0.0,3,-3.0,intraday_0950,2026-05-20 09:50:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控,一字或近似一字，参与点差；一字板不可买
2026-05-20,2026-05-13,2026-05-13 -> 2026-05-20,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top20、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送15只: 站上20日线且不过热、持续霸榜、人气排名明显上升、人气Top20。,56.73,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；相对大盘偏强,12,000988,华工科技,不推送,50.5,4.14,,震荡,0.42,-1.16,2026-05-19,1,common_index_cache,3.72,18.7,4.0,0.82,,0.0,11,-3.0,intraday_0950,2026-05-20 09:50:00,人气Top20；当日上涨；收盘承接较强；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控,热度可能进入后段
2026-05-20,2026-05-13,2026-05-13 -> 2026-05-20,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top20、Top3，上榜阶段=连续第2天，情绪分不低于50。 低层级强势反哺：不推送15只: 站上20日线且不过热、持续霸榜、人气排名明显上升、人气Top20。,44.95,备选观察,只在板块和人气共振时考虑，避免追高。,情绪分达近期强势线；收盘承接不弱于近期胜出样本；相对大盘偏强,6,000021,深科技,不推送,51.0,3.19,,震荡,0.42,-1.16,2026-05-19,1,common_index_cache,2.77,14.92,4.0,0.565,,0.0,3,1.0,intraday_0950,2026-05-20 09:50:00,人气Top10；当日上涨；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势,-
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,109.75,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,3,600578,京能电力,观察池,95.0,9.95,28.41,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.08,31.25,2.0,1.0,1.6,38.54,6,8.0,post_close,2026-05-21 15:00:00,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日强势延续；持续霸榜；弱市中个股相对抗跌；v2低分涨停修正,短线涨幅偏高；偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权；涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,100.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,17,002703,浙江世宝,观察池,104.0,9.99,5.29,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.12,8.13,2.0,1.0,1.43,4.75,1,,post_close,2026-05-21 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；首次上榜即强势；首次上榜强势提权；弱市中个股相对抗跌,涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,93.7,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,9,001896,豫能控股,观察池,86.0,10.01,-2.68,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.14,0.16,2.0,1.0,1.77,-0.46,2,12.0,post_close,2026-05-21 15:00:00,人气Top10；当日涨停附近；收在日内高位；温和放量；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,近5日趋势未确认；涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,91.3,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,1,000725,京东方A,观察池,94.0,10.09,11.14,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.22,13.98,2.0,1.0,1.3,11.14,1,,post_close,2026-05-21 15:00:00,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；首次上榜即强势,一字或近似一字，参与点差；弱市先收缩执行；一字板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,90.1,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,18,002920,德赛西威,观察池,78.0,10.0,2.72,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.13,5.56,2.0,1.0,2.6,1.0,1,,post_close,2026-05-21 15:00:00,人气Top20；当日涨停附近；收在日内高位；放量仍可控；站上20日线且不过热；首次上榜即强势；弱市中个股相对抗跌,涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,88.8,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,14,603629,利通电子,普通观察,64.0,-1.0,5.4,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,1.13,8.24,2.0,0.933,0.84,21.1,12,19.0,post_close,2026-05-21 15:00:00,人气Top20；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；弱市中个股相对抗跌,当日转弱；热度可能进入后段；弱市里的长连榜样本优先降权
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,86.8,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,7,600611,大众交通,观察池,84.0,10.08,23.5,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.21,26.34,2.0,1.0,4.22,18.5,1,,post_close,2026-05-21 15:00:00,人气Top10；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；首次上榜即强势；弱市中个股相对抗跌；v2低分涨停修正,放量过猛；涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,84.4,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,35,002747,埃斯顿,观察池,92.0,9.96,20.89,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.09,23.73,2.0,0.996,1.86,22.62,1,,post_close,2026-05-21 15:00:00,人气Top50；当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2强势延续修正；v2低分涨停修正,涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,83.5,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,39,600936,北投科技,观察池,90.0,10.08,8.02,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.21,10.86,2.0,1.0,2.1,21.89,1,26.0,post_close,2026-05-21 15:00:00,人气Top50；当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌；v2强势延续修正,涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,81.7,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,21,600707,彩虹股份,观察池,86.0,9.91,6.04,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.04,8.88,2.0,0.923,0.92,21.44,1,51.0,post_close,2026-05-21 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,81.7,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,34,002036,联创电子,观察池,86.0,9.99,8.58,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.12,11.42,2.0,1.0,1.93,9.0,1,,post_close,2026-05-21 15:00:00,人气Top50；当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2强势延续修正,涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,80.8,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,10,002050,三花智控,普通观察,64.0,4.51,6.88,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,6.64,9.72,2.0,0.563,1.59,8.03,12,54.0,post_close,2026-05-21 15:00:00,人气Top10；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,80.03,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,95,002940,昂利康,观察池,64.5,10.0,13.93,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.13,16.77,2.0,1.0,0.62,21.0,1,,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正,后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,78.33,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,53,603127,昭衍新药,观察池,78.5,10.01,12.7,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.14,15.54,2.0,1.0,1.53,9.9,1,,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正,后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,78.33,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,60,603767,中马传动,观察池,78.5,9.99,23.74,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.12,26.58,2.0,1.0,1.26,19.8,1,,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正,后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,76.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,23,603601,再升科技,重点观察,80.0,3.01,9.41,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,5.14,12.25,2.0,0.976,1.01,8.83,4,26.0,post_close,2026-05-21 15:00:00,人气Top50；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,-
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,73.6,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,48,002931,锋龙股份,观察池,68.0,10.0,5.19,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.13,8.03,2.0,1.0,1.86,-2.02,1,,post_close,2026-05-21 15:00:00,人气Top50；当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；弱市中个股相对抗跌,涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,71.5,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；命中近样本强势排名段；情绪分达近期强势线；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,15,301666,大普微,观察池,50.0,20.0,62.82,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,22.13,65.66,2.0,1.0,0.82,108.76,1,-11.0,post_close,2026-05-21 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；弱市中个股相对抗跌,短线涨幅过热；远离20日线过多；涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,70.3,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,26,600481,双良节能,强推观察,94.0,6.56,12.07,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,8.69,14.91,2.0,0.921,1.33,19.01,2,-6.0,post_close,2026-05-21 15:00:00,人气Top50；当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；弱市中个股相对抗跌；v2连榜升温修正；v2早段升温样本提权,-
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,70.22,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,58,600156,华升股份,观察池,60.5,10.04,-8.1,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.17,-5.26,2.0,1.0,1.57,13.12,1,31.0,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌,近5日趋势未确认；后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,64.9,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,40,000518,四环生物,观察池,62.0,9.97,22.15,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.1,24.99,2.0,1.0,5.53,22.59,1,,post_close,2026-05-21 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正,放量过猛；涨停封板不可买
2026-05-21,2026-05-14,2026-05-14 -> 2026-05-21,近样本强势阈值15%，偏好推送层级=观察池，排名段=Top3、Top20、Top10，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、站上20日线且不过热、近5日趋势升温、人气Top20。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,60.62,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势层级；情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,55,002442,龙星科技,观察池,52.5,10.0,22.43,弱势,-2.13,-2.84,2026-05-21,0,common_index_cache,12.13,25.27,2.0,1.0,6.3,18.97,1,,post_close,2026-05-21 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正,放量过猛；后段人气股在偏弱环境里更谨慎；涨停封板不可买
