strategy_date,training_date,audit_status,audit_scope,audit_result,lesson_type,lesson_note,rank,code,name,push_level,fast_level,fast_score,market_price_date,market_lag_days,market_source,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,return_1d_pct,return_3d_pct,return_5d_pct,open_buy_return_3d_pct,open_buy_return_5d_pct,max_gain_5d_pct,capture_type,snapshot_time,reasons,risks,strategy_version
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、市场强势且个股相对强势、温和放量,58,001309,德明利,不推送,未入快策略,,2026-06-18,0,common_index_cache,23,-35.79,1.97,3.52,3.93,3.52,13.76,33.57,11.57,30.99,37.64,post_close,2026-06-18 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4筹码集中加分,收盘承接偏弱；人气排名明显回落；上影线偏长；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱；v4主力资金净流出；v4拉升但资金未跟随,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、人气排名明显上升、市场强势且个股相对强势,59,301308,江波龙,不推送,未入快策略,,2026-06-18,0,common_index_cache,34,-36.6,2.11,6.64,6.79,6.64,7.3,17.62,5.08,15.19,19.51,post_close,2026-06-18 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4筹码集中加分,上影线偏长；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4多头排列技术加分、v4筹码集中加分、市场强势且个股相对强势,76,600105,永鼎股份,不推送,未入快策略,,2026-06-18,0,common_index_cache,23,-42.72,2.19,2.54,5.22,2.54,10.66,5.78,8.29,3.51,19.08,post_close,2026-06-18 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分,当日转弱；收盘承接偏弱；人气排名明显回落；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出；v4事件谨慎扣分（异常波动）,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4多头排列技术加分、v4筹码集中加分、市场强势且个股相对强势,91,300475,香农芯创,不推送,未入快策略,,2026-06-18,0,common_index_cache,31,-47.4,1.62,12.92,14.57,12.92,13.63,18.11,11.82,16.22,24.73,post_close,2026-06-18 15:00:00,当日上涨；温和放量；近5日强势延续；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分,短线涨幅偏高；偏离20日线较大；人气排名明显回落；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；v4主力资金净流出；v4拉升但资金未跟随,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4多头排列技术加分、v4筹码集中加分、市场强势且个股相对强势,67,600498,烽火通信,不推送,未入快策略,,2026-06-18,0,common_index_cache,23,-48.09,4.91,9.64,10.01,9.64,9.24,1.21,4.13,-3.52,16.31,post_close,2026-06-18 15:00:00,近5日趋势升温；持续霸榜；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分,当日转弱；收盘承接偏弱；偏离20日线较大；热度可能进入后段；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、人气Top50、人气排名明显上升,38,600869,远东股份,不推送,未入快策略,,2026-06-18,0,common_index_cache,27,-56.07,3.32,10.02,10.02,10.02,14.95,5.33,11.26,1.94,17.41,post_close,2026-06-18 15:00:00,人气Top50；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势；v4筹码集中加分,当日转弱；热度可能进入后段；v4趋势未转强且热度偏后；v4获利盘结构偏弱；v4主力资金净流出,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,普通观察 后来走强，原因反哺：v4主力资金净流入、v4多头排列技术加分、v4筹码集中加分,9,600206,有研新材,普通观察,已入快策略,,2026-06-18,0,common_index_cache,23,-4.4,6.37,10.0,10.0,10.0,21.76,42.93,14.46,34.37,44.98,post_close,2026-06-18 15:00:00,人气Top10；当日上涨；收盘承接较强；温和放量；近5日趋势升温；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入,偏离20日线较大；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金强净流入、v4筹码集中加分、v4龙虎榜提示关注,16,600172,黄河旋风,不推送,已入快策略,,2026-06-18,0,common_index_cache,23,-19.2,9.99,9.99,9.99,9.99,22.06,18.84,10.97,8.05,34.26,post_close,2026-06-18 15:00:00,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势；v4筹码集中加分；v4主力资金强净流入；v4龙虎榜提示关注,收盘承接偏弱；热度可能进入后段；上影线偏长；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、人气Top20、人气排名明显上升,12,002407,多氟多,不推送,已入快策略,,2026-06-18,0,common_index_cache,23,-23.21,0.59,10.01,10.01,10.01,14.11,7.04,13.43,6.41,18.51,post_close,2026-06-18 15:00:00,人气Top20；收盘承接较强；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；v4筹码集中加分,热度可能进入后段；强势市里个股相对走弱；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4多头排列技术加分、v4沿短均线抬升、v4筹码集中加分,49,002428,云南锗业,不推送,已入快策略,,2026-06-18,0,common_index_cache,23,-25.12,6.48,10.0,10.0,10.0,22.55,19.95,15.09,12.65,32.3,post_close,2026-06-18 15:00:00,人气Top50；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4沿短均线抬升；v4筹码集中加分,热度可能进入后段；上影线偏长；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱；v4主力资金强净流出；v4拉升但资金未跟随,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4多头排列技术加分、v4筹码集中加分、v4龙虎榜活跃,11,603986,兆易创新,不推送,已入快策略,,2026-06-18,0,common_index_cache,23,-25.28,2.23,9.65,9.65,9.65,12.1,22.42,9.66,19.75,23.85,post_close,2026-06-18 15:00:00,人气Top20；当日强涨；温和放量；近5日强势延续；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4龙虎榜活跃,短线涨幅偏高；热度可能进入后段；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱；v4主力资金净流出；v4拉升但资金未跟随,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4多头排列技术加分、v4筹码集中加分、人气Top50,44,600176,中国巨石,不推送,已入快策略,,2026-06-18,0,common_index_cache,27,-29.74,0.93,9.12,9.63,9.12,21.16,38.54,20.04,37.26,44.3,post_close,2026-06-18 15:00:00,人气Top50；温和放量；近5日强势延续；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分,当日转弱；短线涨幅偏高；偏离20日线较大；人气排名明显回落；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出；v4事件谨慎扣分（异常波动）,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金净流入、v4多头排列技术加分、v4筹码集中加分,70,688525,佰维存储,不推送,已入快策略,,2026-06-18,0,common_index_cache,23,-35.71,2.18,5.21,5.21,5.21,7.98,29.74,5.67,26.97,33.87,post_close,2026-06-18 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入,人气排名明显回落；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-06-18,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金净流入、v4多头排列技术加分、v4筹码集中加分,13,600522,中天科技,不推送,已入快策略,,2026-06-18,0,common_index_cache,23,-42.26,3.25,5.47,8.23,5.47,9.52,8.42,6.07,5.01,20.52,post_close,2026-06-18 15:00:00,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入,热度可能进入后段；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 19.64%，保留这类命中特征。,54,300283,温州宏丰,观察池,下个交易日主盯,103.78,2026-06-17,0,common_index_cache,23,-37.02,-2.03,0.45,1.58,0.45,5.91,1.35,8.11,3.46,19.64,post_close,2026-06-17 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 26.08%，保留这类命中特征。,94,002409,雅克科技,不推送,下个交易日主盯,89.68,2026-06-17,0,common_index_cache,24,1.31,-1.0,1.51,2.49,1.51,6.35,22.38,7.43,23.62,26.08,post_close,2026-06-17 15:00:00,当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 32.31%，保留这类命中特征。,49,688525,佰维存储,不推送,下个交易日主盯,79.48,2026-06-17,0,common_index_cache,24,-32.9,-1.89,4.38,6.0,4.38,5.26,29.81,7.29,32.31,31.89,post_close,2026-06-17 15:00:00,人气Top50；当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 17.24%，保留这类命中特征。,6,000066,中国长城,普通观察,下个交易日主盯,77.78,2026-06-17,0,common_index_cache,23,-15.83,-1.97,0.17,3.2,0.17,-0.22,14.94,1.78,17.24,16.79,post_close,2026-06-17 15:00:00,人气Top10；当日强涨；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,v4乖离率过大,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 15.34%，保留这类命中特征。,3,000725,京东方A,观察池,下个交易日主盯,75.38,2026-06-17,0,common_index_cache,34,-10.23,3.16,-1.5,4.21,-1.5,1.8,13.08,-1.31,9.62,15.34,post_close,2026-06-17 15:00:00,人气Top3；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 28.66%，保留这类命中特征。,12,300285,国瓷材料,观察池,下个交易日主盯,74.03,2026-06-17,0,common_index_cache,24,-23.27,4.71,14.05,17.04,14.05,15.64,25.35,10.44,19.71,28.66,post_close,2026-06-17 15:00:00,人气Top20；当日涨停附近；收盘承接较强；温和放量；近5日强势延续；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分,短线涨幅偏高；偏离20日线较大；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 26.92%，保留这类命中特征。,38,001309,德明利,不推送,下个交易日主盯,71.38,2026-06-17,0,common_index_cache,24,-35.57,-1.07,0.34,3.72,0.34,6.4,25.56,7.55,26.92,25.56,post_close,2026-06-17 15:00:00,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势,v4乖离率过大；v4远离短中期均线,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 20.44%，保留这类命中特征。,44,600392,盛和资源,观察池,下个交易日主盯,70.98,2026-06-17,0,common_index_cache,23,-24.75,0.77,10.11,10.11,10.11,7.9,12.01,7.07,11.15,20.44,post_close,2026-06-17 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分,热度可能进入后段；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 15.29%，保留这类命中特征。,65,002281,光迅科技,不推送,下个交易日主盯,69.58,2026-06-17,0,common_index_cache,24,-20.7,-0.0,10.0,10.0,10.0,10.29,8.04,10.29,8.05,15.29,post_close,2026-06-17 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v4多头排列技术加分,热度可能进入后段；v4乖离率过大；v4远离短中期均线,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 33.58%，保留这类命中特征。,21,600176,中国巨石,观察池,下个交易日主盯,69.03,2026-06-17,0,common_index_cache,28,-31.15,-2.93,-2.01,0.71,-2.01,7.93,29.67,11.19,33.58,30.59,post_close,2026-06-17 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分,短线涨幅偏高；偏离20日线较大；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 26.01%，保留这类命中特征。,50,600460,士兰微,不推送,下个交易日主盯,66.98,2026-06-17,0,common_index_cache,24,-18.55,-0.81,2.45,4.39,2.45,15.24,22.16,16.18,23.16,26.01,post_close,2026-06-17 15:00:00,人气Top50；当日上涨；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4乖离率过大；v4远离短中期均线；涨停封板不可买,92,600707,彩虹股份,观察池,下个交易日主盯,98.38,2026-06-17,0,common_index_cache,23,-26.53,-2.54,-7.55,-1.59,-7.55,7.78,8.26,10.59,11.08,13.34,post_close,2026-06-17 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势,v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：人气排名明显回落；v4乖离率过大；v4远离短中期均线；涨停封板不可买,90,002938,鹏鼎控股,观察池,下个交易日主盯,96.58,2026-06-17,0,common_index_cache,23,-19.67,0.0,0.76,3.44,0.76,-10.17,-4.09,-10.17,-4.09,3.44,post_close,2026-06-17 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势,人气排名明显回落；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4乖离率过大；涨停封板不可买,91,002484,江海股份,观察池,下个交易日主盯,96.58,2026-06-17,0,common_index_cache,25,-36.7,-0.88,2.98,5.89,2.98,-9.94,5.8,-9.14,6.74,6.74,post_close,2026-06-17 15:00:00,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；市场强势且个股相对强势,v4乖离率过大；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：仍在20日线下方；v4乖离率过大；涨停封板不可买,43,603601,再升科技,观察池,下个交易日主盯,91.78,2026-06-17,0,common_index_cache,23,-48.95,1.46,-5.07,1.46,-5.07,-18.39,-22.26,-19.56,-23.38,1.46,post_close,2026-06-17 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,仍在20日线下方；v4乖离率过大；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4乖离率过大；v4远离短中期均线；涨停封板不可买,79,601179,中国西电,观察池,下个交易日主盯,90.38,2026-06-17,0,common_index_cache,29,-13.15,-0.7,-3.37,-0.64,-3.37,2.54,2.22,3.26,2.94,7.69,post_close,2026-06-17 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势,v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；偏离20日线较大；v4乖离率过大；v4远离短中期均线；涨停封板不可买,83,300088,长信科技,观察池,下个交易日主盯,88.13,2026-06-17,0,common_index_cache,23,-35.0,-0.66,-1.89,3.78,-1.89,-6.34,-2.65,-5.71,-2.0,6.24,post_close,2026-06-17 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日强势延续；市场强势且个股相对强势；v4多头排列技术加分,短线涨幅偏高；偏离20日线较大；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4乖离率过大；v4远离短中期均线,64,002138,顺络电子,不推送,下个交易日主盯,85.18,2026-06-17,0,common_index_cache,23,-37.03,-1.01,6.98,8.6,6.98,-0.63,7.02,0.38,8.11,13.5,post_close,2026-06-17 15:00:00,当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：偏离20日线较大；热度可能进入后段；v4乖离率过大；v4远离短中期均线；涨停封板不可买,17,600378,昊华科技,观察池,下个交易日主盯,84.28,2026-06-17,0,common_index_cache,22,-33.87,1.33,2.13,5.0,2.13,3.98,7.21,2.61,5.8,14.47,post_close,2026-06-17 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；持续霸榜；市场强势且个股相对强势；v4多头排列技术加分,偏离20日线较大；热度可能进入后段；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4乖离率过大；v4远离短中期均线,69,688008,澜起科技,不推送,下个交易日主盯,82.48,2026-06-17,0,common_index_cache,24,-15.05,-0.95,2.82,4.87,2.82,-1.71,6.35,-0.77,7.37,8.57,post_close,2026-06-17 15:00:00,当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势,v4乖离率过大；v4远离短中期均线,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4短线偏离MA5过多,66,002129,TCL中环,不推送,下个交易日主盯,81.73,2026-06-17,0,common_index_cache,23,-16.06,-0.47,-4.2,-0.47,-4.2,-8.12,-5.04,-7.69,-4.6,-0.47,post_close,2026-06-17 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v4多头排列技术加分；v4沿短均线抬升,v4短线偏离MA5过多,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,10,000100,TCL科技,观察池,下个交易日主盯,78.68,2026-06-17,0,common_index_cache,35,-5.86,1.76,-2.34,2.34,-2.34,-5.27,4.3,-6.91,2.5,4.3,post_close,2026-06-17 15:00:00,人气Top10；当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势,v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；人气排名明显回落；v4乖离率过大；v4远离短中期均线；涨停封板不可买,100,002080,中材科技,观察池,下个交易日主盯,75.43,2026-06-17,0,common_index_cache,23,-34.92,-0.19,-2.26,0.47,-2.26,-6.81,12.77,-6.63,12.98,12.77,post_close,2026-06-17 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；市场强势且个股相对强势,短线涨幅偏高；人气排名明显回落；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4乖离率过大；v4远离短中期均线,63,002851,麦格米特,不推送,下个交易日主盯,75.38,2026-06-17,0,common_index_cache,23,-24.42,-1.2,0.34,2.07,0.34,-3.27,-3.87,-2.09,-2.7,6.19,post_close,2026-06-17 15:00:00,当日强涨；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：近5日趋势未确认；热度可能进入后段,88,605358,立昂微,不推送,下个交易日主盯,71.38,2026-06-17,0,common_index_cache,23,-38.09,-1.78,-1.06,4.22,-1.06,-6.29,-0.64,-4.59,1.16,4.22,post_close,2026-06-17 15:00:00,当日上涨；收盘承接较强；温和放量；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v4多头排列技术加分,近5日趋势未确认；热度可能进入后段,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,62,600673,东阳光,观察池,下个交易日主盯,69.88,2026-06-17,0,common_index_cache,23,-15.27,0.31,1.03,3.65,1.03,-5.82,1.31,-6.11,1.0,5.32,post_close,2026-06-17 15:00:00,当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势,v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：人气排名明显回落；v4乖离率过大；v4远离短中期均线,76,300433,蓝思科技,不推送,下个交易日主盯,69.58,2026-06-17,0,common_index_cache,23,-24.57,0.06,8.98,13.4,8.98,4.16,8.88,4.1,8.82,14.36,post_close,2026-06-17 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v4多头排列技术加分,人气排名明显回落；v4乖离率过大；v4远离短中期均线,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：偏离20日线较大；v4乖离率过大；v4远离短中期均线,58,605006,山东玻纤,不推送,下个交易日主盯,68.88,2026-06-17,0,common_index_cache,23,-49.12,-10.0,-10.0,-7.77,-10.0,-19.23,-8.81,-10.26,1.32,-6.69,post_close,2026-06-17 15:00:00,当日强涨；收盘承接较强；温和放量；近5日趋势升温；市场强势且个股相对强势；v4多头排列技术加分,偏离20日线较大；v4乖离率过大；v4远离短中期均线,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段；v4乖离率过大；v4远离短中期均线,1,600487,亨通光电,不推送,下个交易日主盯,68.38,2026-06-17,0,common_index_cache,29,-55.07,0.03,0.01,5.11,0.01,5.7,10.84,5.67,10.81,12.79,post_close,2026-06-17 15:00:00,人气Top3；当日上涨；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；市场强势且个股相对强势；v4多头排列技术加分,热度可能进入后段；v4乖离率过大；v4远离短中期均线,v4
2026-06-17,2026-06-10,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,52,601117,中国化学,观察池,下个交易日主盯,68.08,2026-06-17,0,common_index_cache,23,-6.81,0.36,-1.7,0.85,-1.7,-3.65,-2.68,-4.0,-3.03,2.68,post_close,2026-06-17 15:00:00,当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势,v4乖离率过大；v4远离短中期均线；v4放量冲高过热；涨停封板不可买,v4
2026-06-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金强净流入、v4筹码集中加分、人气Top50,36,002156,通富微电,不推送,未入快策略,,2026-06-17,0,common_index_cache,24,11.43,-0.34,1.56,3.17,1.56,1.79,15.75,2.13,16.15,18.09,post_close,2026-06-17 15:00:00,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势；v4筹码集中加分；v4主力资金强净流入,热度可能进入后段；v4乖离率过大；v4趋势未转强且热度偏后；v4获利盘结构偏弱,v4
2026-06-17,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金强净流入、v4筹码集中加分、人气Top10,5,600584,长电科技,不推送,未入快策略,,2026-06-17,0,common_index_cache,24,5.05,0.16,1.56,4.64,1.56,5.42,27.57,5.26,27.36,27.57,post_close,2026-06-17 15:00:00,人气Top10；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势；v4筹码集中加分；v4主力资金强净流入,热度可能进入后段；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,v4
